file_name,key_item,Legal Terms,Predicted Legal Terms,levenshtein_distance,levenshtein_distance_scaled,cosine_similarity
Site Lease - Shine - DuQuoin.pdf,Lessee (Tenant) Entity Name,"This SITE LEASE AGREEMENT (this “Agreement”) is made and entered into this June 27, 2019 (the “Effective Date”), by and between GreanLife Solar, LLC d/b/a Shine Development Partners (“Lessee”) and the City of DuQuoin (“Lessor”).",,,,
Site Lease - Shine - DuQuoin.pdf,Lessor (Landlord) Entity Name,"This SITE LEASE AGREEMENT (this “Agreement”) is made and entered into this June 27, 2019 (the “Effective Date”), by and between GreanLife Solar, LLC d/b/a Shine Development Partners (“Lessee”) and the City of DuQuoin (“Lessor”)."," **TERM: Lessor (Landlord) Entity Name**

**DEFINITION: The individual or entity who holds title to the property and is leasing to REA controlled entity**

**From the provided document, I cannot find the answer to your request.**",192.0,0.8384279475982532,0.7043267740574655
Site Lease - Shine - DuQuoin.pdf,Liens,"Title. Lessor represents and warrants to Lessee that (a) Lessor holds fee simple title to the Premises, free and clear of all liens and any other encumbrances, and (b) no lien or other encumbrance to which the Premises is subject would reasonably be expected to adversely impact Lessee’s rights hereunder or under the Solar Agreement. Lessor further represents and warrants to Lessee that Lessor has the right to execute and deliver this Agreement and to grant to Lessee the rights hereunder, and that such grant does not, and will not, violate or breach Lessor’s organizational documents, any law, rule or regulation, or any contract, agreement or arrangement to which Lessor is a party or by or to which any of Lessor’s assets or properties, including the Premises or the Facility, is bound or subject. In the event that, after the date of this Agreement, Lessor duly grants a mortgage for additional value (the “Subsequent
Mortgage”), Lessor shall, prior to and as a condition to the effectiveness of such grant of a mortgage, cause the mortgagee under the Subsequent Mortgage to execute and deliver to the Lessee an agreement, in customary form and in form and substance reasonably acceptable to Lessee, acknowledging the subordination of the Subsequent Mortgage to the grant of the easement pursuant to this Agreement (the “Subordination Agreement”)."," ""If the state of title to the Property as set forth in the Title Report indicates any liens, claims
or encumbrances which may interfere with Tenant's use and operation of the Premises and/or the
Easements, Tenant shall have the right but not the obligation to either (i) discharge such liens, claims and/or
encumbrances, if possible, and deduct the cost thereof from the Rent to become due hereunder, or (ii)
terminate this Lease by providing written notice thereof to Owner. Provided, however, the Owner shall
have thirty (30) days upon receipt of notice to clear any title issues prior to any action by Tenant. Upon and
after such termination, neither Owner nor Tenant shall have any further obligation or liability under this
Agreement except as otherwise expressly provided herein; for the avoidance of doubt, in the event that
Tenant determines not to construct the Facility pursuant to this subparagraph, then the Tenant Project
Documents will be assigned to Owner or its assigns at no additional cost to Owner""",972.0,0.7168141592920354,0.8526516687436104
Site Lease - Shine - DuQuoin.pdf,Non-Disturbance Requirements,, This document does not contain any information about Non-Disturbance Requirements.,,,
Site Lease - Shine - DuQuoin.pdf,Payment Terms,," **RENT**
**A. BASE RENT**
Tenant shall pay to Landlord as annual base rent for the Premises the sum of One Hundred Thousand and 00/100 Dollars ($100,000.00) per annum, payable in equal monthly installments of Eight Thousand Three Hundred Thirty-Three and 33/100 Dollars ($8,333.33) in advance on the first day of each and every month during the Term, without any deduction, offset or abatement whatsoever, except as otherwise provided in this Lease.",,,
Site Lease - Shine - DuQuoin.pdf,"Per Per ($/kWH, $/kW, $/MW, $/MWh, etc.)",, This document does not contain the requested information.,,,
Site Lease - Shine - DuQuoin.pdf,Prevailing Party Provision (Y/N),, There is no information about prevailing party provision in the provided document.,,,
Site Lease - Shine - DuQuoin.pdf,Property Size,,,,,
Site Lease - Shine - DuQuoin.pdf,Property Tax ($),," Section 8. Taxes. As of the Effective Date, Tenant agrees to pay or cause to be paid when due all
state and local personal property taxes, real estate taxes, municipal charges and assessments due against the
Solar Facility. Nothing in this Section 8 shall be construed as limiting Tenant's right to contest, appeal or
challenge any tax assessment. If property taxes associated solely with the Premises cannot be reasonably
determined, property taxes shall be pro-rated based on land area and the value of the land improvements as
shown on the assessment records of the town. Property taxes, including personal property taxes levied solely
on the Project on the Premises associated with the Project, shall be paid by the Tenant",,,
Site Lease - Shine - DuQuoin.pdf,Purchase Options,, This document does not contain any information about the Lessee having the ability to purchase the land from the Lessor.,,,
Site Lease - Shine - DuQuoin.pdf,Quiet Enjoyment,," Section 2. Landlord's Interest in Premises/Tenant's Quiet Enjoyment. Landlord
represents, warrants and covenants that Landlord (check appropriate box) [X] is the fee title owner
of the Property or [_] has a leasehold interest in the Property, in which event Landlord represents,
warrants and covenants that Landlord has a valid leasehold interest in the Property and that
Landlord is not in default of its lease. Landlord represents, warrants and covenants that Landlord
has lawful authorization to use and occupy the Premises and that Tenant, subject to all of the
terms and conditions of this Lease, and provided that Tenant has not committed or suffered to be
committed a Tenant Event of Default, shall have quiet and peaceful possession of the Premises
for the permitted Use, free from any claim of any Person of superior title thereto without
hindrance to or interference with or molestation of Tenant's quiet enjoyment thereof, throughout
the Term",,,
Site Lease - Shine - DuQuoin.pdf,Removal Requirements,," **Section 9. Removal of Solar Facility.** Subject to the terms and conditions of this section, Tenant shall remove the Solar Facility at the end or termination of the Lease, as it may be renewed. Tenant shall provide Owner with a minimum of thirty (60) days’ notice of its intent to remove the Solar Facility (""Tenant's Removal Notice"")

**Upon written request of Owner given to Tenant within ten (10) days of the expiration or earlier termination of this Agreement, or at Tenant's option, all personal property and trade fixtures of Tenant, specifically including, but not limited to, the Solar Facility, shall be removed by Tenant from the Premises within One Hundred Twenty (120) days after the expiration or earlier termination of this Agreement.**

**Notwithstanding anything to the contrary set forth herein, upon the expiration or earlier termination of this Agreement, Tenant shall, at its sole cost and expense, reasonably restore the Property to its original condition, provided that it is understood that it would not be reasonable to expect that any structures and mature trees removed in conjunction with the Project be replaced with equivalent structures or mature trees.**

**Tenant shall have the right at any time during the Term of this Lease to remove the Solar Facility from the Premises without the consent of the Owner**",,,
Site Lease - Shine - DuQuoin.pdf,Removal Timeline & Expectations,," Section 9. Removal of Solar Facility. Subject to the terms and conditions of this section, Tenant
shall remove the Solar Facility at the end or termination of the Lease, as it may be renewed. Tenant shall
- 6-
EXECUTION COPY
provide Owner with a minimum of thirty (60) days’ notice of its intent to remove the Solar Facility
(""Tenant's Removal Notice"")

VII. REMOVAL AND RELOCATION.
A.
1.
If this Lease has not terminated earlier pursuant to Subparagraph I.D.2 or
Paragraph I.F of this Lease, then on the Year 25 Termination Date, Tenant shall, at its sole cost
and expense, remove the Solar System from the Premises and restore the License Areas in
accordance with all Removal Obligations. This Paragraph VII.A and the Removal Obligations
survive the termination of this Lease until said Removal Obligations are fully completed. Tenant
shall complete the Removal Obligations within sixty (60) days of the Year 25 Termination Date

Section 9. Removal of Solar Facility. Upon written request of Owner given to Tenant within ten
(10) days of the expiration or earlier termination of this Agreement, or at Tenant's option, all personal
property and trade fixtures of Tenant, specifically including, but not limited to, the Solar Facility, shall be
removed by Tenant from the Premises within One Hundred Twenty (120) days after the expiration or earlier
termination of this Agreement. Notwithstanding anything to the contrary set forth herein, upon the
expiration or earlier termination of this Agreement, Tenant shall, at its sole cost and expense, reasonably
restore the Property to its original condition, provided that it is understood that it would not be reasonable
to expect that any structures and mature trees removed in conjunction with the Project be replaced with
equivalent structures or mature trees. Tenant shall have the right at any time during the Term of this Lease
to remove the Solar Facility from the Premises without the consent of the Owner

(a) If Owner elects not to waive the Tenant's obligation to undertake such removal, then all
personal property and trade fixtures of Tenant, specifically including, but not limited to, the Solar Facility,
shall be removed by Tenant from the Premises within One Hundred Eighty (180) days after the expiration
or earlier termination of this Agreement. Notwithstanding anything to the contrary set forth herein, upon
the expiration or earlier termination of this Agreement, Tenant shall, at its sole cost and expense, reasonably
restore the Property to its original condition, provided that it is understood that it would not be reasonable
to expect that any structures and mature trees removed in conjunction with the Project be replaced with
equivalent structures or mature trees. Tenant shall have the right at any time during the Term of this Lease
to remove the Solar Facility from the Premises without the consent of the Owner; provided, however, that
such removal of the Solar Facility does not itself serve to terminate this Lease; Tenant shall be responsible
for all payments under the Lease until the expiration of the term or other termination in conformance with
this Agreement",,,
Site Lease - Shine - DuQuoin.pdf,Renewal Terms,," **Renewal Terms**

- Tenant shall have the right to extend the Feasibility and Permitting Period for two (2) additional six (6) month periods (each a “Feasibility and Permitting Extension Period”; collectively the ""Feasibility and Permitting Extension Periods”) by providing written notice thereof to Owner at least ten (10) days prior to expiration of the Feasibility and Permitting Period or the Feasibility Extension Period then in effect, as applicable, provided that: (i) Tenant is diligently and in good faith seeking to obtain the Approvals (as such term is hereinafter defined); (ii) a required Approval has not been rejected without an opportunity to appeal; and (iii) Tenant pays to Owner the sum of Five Thousand Dollars ($5,000) for each Feasibility and Permitting Extension Period that Tenant extends in accordance with the terms hereof, each such payment to be made prior to the commencement of the Feasibility and Permitting Extension Period",,,
Site Lease - Shine - DuQuoin.pdf,Rent Amount,," TERM: Rent Amount

    II. RENT
    A. BASE RENT. Commencing on the first day of the month following the Substantial Completion Date and continuing through the end of the Term, Tenant shall pay to Landlord as base rent (the ""Base Rent"") the sum of One Hundred Thousand and 00/100 Dollars ($100,000.00) per annum, payable in equal monthly installments of Eight Thousand Three Hundred Thirty-Three and 33/100 Dollars ($8,333.33) in advance on the first day of each month during the Term.

DEFINITION: How much Lessee is required pay to Lessor to lease the property

    II. RENT
    A. BASE RENT. Commencing on the first day of the month following the Substantial Completion Date and continuing through the end of the Term, Tenant shall pay to Landlord as base rent (the ""Base Rent"") the sum of One Hundred Thousand and 00/100 Dollars ($100,000.00) per annum, payable in equal monthly installments of Eight Thousand Three Hundred Thirty-Three and 33/100 Dollars ($8,333.33) in advance on the first day of each month during the Term.",,,
Site Lease - Shine - DuQuoin.pdf,Rent Calculation,," **TERM: Rent Calculation**

""Percentage Rent"" is defined in Paragraph II.D of this Lease.

**DEFINITION: Price**

""Cure Amount"" is defined in Section II.A.1.c of this Lease.",,,
Site Lease - Shine - DuQuoin.pdf,Rent Commencement,," Rent Commencement Date:
Fifty-Nine Thousand Dollars ($59,000), due and owing upon the later of (i) the date of the start of
commercial operations (the ""Commencement Date"") as defined in this Land Lease Agreement, or
(ii) January 15, 2022.",,,
Site Lease - Shine - DuQuoin.pdf,Rent Escalator (Amount),,,,,
Site Lease - Shine - DuQuoin.pdf,Rent Escalator (Y/N),,,,,
Site Lease - Shine - DuQuoin.pdf,Rent Escalator Effective Date,," ""Effective Date"" is defined in the preamble of this Lease",,,
Site Lease - Shine - DuQuoin.pdf,SNDA,," ""SNDA"" means a subordination, non-disturbance and attornment agreement from a
Lender. Such SNDA shall:
acknowledge and consent to the Tenant's rights in the Premises and License Areas,
b. acknowledge that such Lender has no interest in the Solar System and
Environmental Attributes and shall not gain any interest in the Solar System and Environmental
Attributes by virtue of the Landlord's or the Tenant's performance or breach of this Lease, and
a.",,,
Site Lease - Shine - DuQuoin.pdf,Site Access Rights,"1.Grant of Access. Lessor hereby grants and permits Lessee, its successors and assigns, access for the period of time set forth herein, across, over, under and above the Facility i) in order to construct, install, alter, protect, repair, maintain, replace, operate, maintain and remove the System, including any related interconnection equipment and any facilities or equipment appurtenant thereto as Lessee may from time to time require, and ii) as reasonably necessary to provide access to and services reasonably required for Lessee’s performance under the Solar Agreement. The rights granted hereunder shall run with and burden the Premises for the term of this Agreement.
4.Reservation of Rights. Lessor reserves the right to use or authorize others to use the Premises in any manner not inconsistent with or which will not unreasonably interfere with the rights granted herein, provided, however, that Lessor shall not, nor shall permit others to, disturb the System, including any related interconnection equipment, in any way without prior written approval of the Lessee."," ● Tenant shall have 24-hours-a-day, 7-days-a-week access to the Premises and the Easements (the ""Access"") at all times during the Feasibility and Permitting Period, and Operations Term of this Lease and any Renewal Term; access to the rights of way designated as ""temporary"" in Exhibit B shall terminate no more than 180 days following issuance of the PTO unless specifically designated as having a longer period in Exhibit B.

● Tenant shall have the right to park its vehicles on Owner's Property when Tenant is constructing, removing, replacing and/or servicing its Solar Facility, provided that such parking does not unreasonably interfere with Owner's use of the Property; such parking is limited to those areas depicted on the plan attached as Exhibit B.

● Tenant hereby grants Owner the nonexclusive right to access the perimeter of the Leased Premises, including operation of vehicles and maintenance of the area outside of the fencing of the Facility but within the boundaries of the Leased Premises. This grant is not revocable during the term of the Lease as it may be renewed.",847.0,0.7770642201834862,0.9148022540233104
Site Lease - Shine - DuQuoin.pdf,Site Control Terms,," (a) During the period commencing on the day that is thirty-one (31) days after the Public
Utility Commission issues a Certificate of Public Good for the Facility in a form and with
conditions acceptable to System Owner, and terminating twelve (12) months thereafter (as
the same may be extended pursuant to Section 4(c) hereof) (the ""Feasibility, Permitting and
Construction Period""), Tenant, and its agents and contractors, are hereby granted the right,
at Tenant's sole cost and expense, to enter upon the Property and conduct such analyses,
tests, reviews, inspections and studies (collectively, the ""Tests"") as Tenant deems necessary
to determine the Property's suitability for Tenant's intended use thereof and to obtain any
and all permits, licenses, agreements and entitlements necessary for Tenant's intended use
of the Property. Such Tests may include, but are not limited to, surveys, soil tests,
environmental evaluations, solar assessments, and such other Tests as Tenant deems
necessary or desirable. In addition, Tenant may obtain an abstract or preliminary title report
regarding the Property from a title insurance company of its choice (the ""Title Report"").",,,
Site Lease - Shine - DuQuoin.pdf,Site Lease Prepayment (Amount),," Fifty-Nine Thousand Dollars ($59,000), due and owing upon the later of (i) the date of the start of
commercial operations (the ""Commencement Date"") as defined in this Land Lease Agreement, or
(ii) January 15, 2022.",,,
Site Lease - Shine - DuQuoin.pdf,Site Lease Prepayment (Y/N),, There is no mention of a front-loaded payment or higher payments in earlier years of the lease term in the provided document.,,,
Site Lease - Shine - DuQuoin.pdf,Summary of Economic Terms,," **RENT**

**A. BASE RENT.**

During the Term, Tenant shall pay to Landlord as base rent (the ""Base Rent"") the sum of One Hundred Thousand and 00/100 Dollars ($100,000.00) per annum, payable in equal monthly installments of Eight Thousand Three Hundred Thirty-Three and 33/100 Dollars ($8,333.33) in advance on the first day of each calendar month during the Term, commencing on the first day of the month following the Substantial Completion Date.

**B. TAX RENT.**

In addition to the Base Rent, Tenant shall pay to Landlord as tax rent (the ""Tax Rent"") an amount equal to the amount of any real estate taxes, assessments, or other governmental charges (including, without limitation, any special assessments, ad valorem taxes, franchise taxes, income taxes, sales taxes, use taxes, transfer taxes, documentary stamp taxes, and any other taxes, assessments, or charges of any kind or nature whatsoever, general or special, ordinary or extraordinary, imposed by any governmental authority) levied, assessed, or imposed upon the Premises or the Solar System (or any portion thereof) during the Term, including any penalties or interest thereon, whether or not such taxes, assessments, or charges are paid by Landlord or Tenant. The Tax Rent shall be due and payable on the Tax Rent Due Date.

**C. ADDITIONAL RENT.**

In addition to the Base Rent and the Tax Rent, Tenant shall pay to Landlord as additional rent (the ""Additional Rent"") all of the following:

(a) All costs and expenses incurred by Landlord in connection with the construction, installation, operation, maintenance, repair, replacement, or removal of the Solar System, including, without limitation, all costs and expenses incurred by Landlord in connection with the procurement of any permits, licenses, or approvals required for the construction, installation, operation, maintenance, repair, replacement, or removal of the Solar System;

(b) All costs and expenses incurred by Landlord in connection with the compliance with any applicable laws, regulations, or codes relating to the Solar System, including, without limitation, all costs and expenses incurred by Landlord in connection with the remediation of any environmental contamination caused by the Solar System;

(c) All costs and expenses incurred by Landlord in connection with the enforcement of any of Landlord's rights or remedies under this Lease, including, without limitation, all costs and expenses incurred by Landlord in connection with the collection of any rent or other payments due under this Lease, the eviction of Tenant from the Premises, or the removal of the Solar System from the Premises; and

(d) All other costs and expenses incurred by Landlord in connection with the Premises or the Solar System (or any portion thereof) during the Term, including, without limitation, all costs and expenses incurred by Landlord in connection with the maintenance, repair, replacement, or improvement of the Premises or the Solar System (or any portion thereof).

The Additional Rent shall be due and payable on the first day of each calendar month during the Term, commencing on the first day of the month following the Substantial Completion Date.",,,
Site Lease - Shine - DuQuoin.pdf,Termination & Removal - Lessee,,,,,
Site Lease - Shine - DuQuoin.pdf,Termination & Removal - Lessor,,,,,
Site Lease - Shine - DuQuoin.pdf,Termination - Notice Requirements,,,,,
Site Lease - Shine - John A Logan (ES).pdf,Amendments and/or Estoppels,," 12. Amendments; Acknowledgments. Lessor shall cooperate in amending this Agreement from time to
to time to include any provision that may be reasonably requested by Lessee's lender, any assignee of
rights under this Agreement, or the lender of any assignee bereunder.

(a) Owner or Tenant shall from time to time, within ten (10) days after receipt of the other
party's written request therefor, deliver a written statement addressed to the requesting party and/or to any
Financing Entity (as specified by Tenant) (each an “Estoppel Certificate”) certifying all or some of the
below:

(i) That the Agreement is unmodified and in full force and effect (or if modified, a
brief description of such modification and that this Agreement as so modified is in full force and
effect);",,,
Site Lease - Shine - John A Logan (ES).pdf,Assignment by Lessee,"9. Lessee shall have the right to assign, apportion, or otherwise transfer any or all of its rights, benefits, privileges, and interests arising in this Agreement in accordance with the terms of the Solar Agreement.",,,,
Site Lease - Shine - John A Logan (ES).pdf,Assignment by Lessor,,,,,
Site Lease - Shine - John A Logan (ES).pdf,Co-terminus with PPA (Y/N),," TERM: Co-terminus with PPA (Y/N): No
    DEFINITION: Do the term of the lease and PPA run concurrently: No

    ""The term of this Agreement shall be co-terminus with the term of the Power Purchase Agreement, as defined in Section I.B.1 of this Lease, or such shorter term as may be agreed upon by the Parties in writing.""",,,
Site Lease - Shine - John A Logan (ES).pdf,Default,,,,,
Site Lease - Shine - John A Logan (ES).pdf,Effective Date,"This SITE LEASE AGREEMENT (this ""Agreement"") is made and entered into this July 25, 2019 (the ""Effective Date"")"," TERM: Effective Date
    DEFINITION: Effective Date is the date that the agreement goes into effect; Escalator is an increase in price over the term of the agreement

    Sections of the document:

""Effective Date"" is defined in the preamble of this Lease

THIS SITE LEASE AGREEMENT (“Lease"") is made and entered into as of this
30 day of September 2019 (the ""Effective Date""), by and between Blue Sky Utility Holding,
LLC, a California limited liability company with an address at P.O.Box 5571, Napa, CA 94581
(""Tenant"") and Brixmor Felicita Town Center LLC, a Delaware limited liability company, with an
address c/o Brixmor Property Group, 450 Lexington Avenue, 13th Floor, New York, New York
10017 (""Landlord"").",632.0,0.8839160839160839,0.8409126732794413
Site Lease - Shine - John A Logan (ES).pdf,Eminent Domain,," If the whole or substantially the whole of the Buildings,
Improvements or the Premises should be taken for any public or quasi-public use, by right of
eminent domain or otherwise, or should be sold in lieu of condemnation, then this Lease shall
terminate as of the date when physical possession of the Buildings, Improvements or the Premises
is taken by the condemning authority.",,,
Site Lease - Shine - John A Logan (ES).pdf,Expiration Date,2. This Agreement shall be for a period commencing on the Effective Date and expiring on the date that is the earlier of (a) the twenty-fifth (25th) anniversary of the Effective Date,,,,
Site Lease - Shine - John A Logan (ES).pdf,Fee Simple Owner (Y/N),"5.  (a) Lessor holds fee simple title to the Premises, free and clear of all liens and any other encumbrances, and (b) no lien or other encumbrance to which the Premises is subject would reasonably be expected to adversely impact Lessee's rights hereunder or under the Solar Agreement."," This context does not mention anything about Fee Simple Owner, so I cannot extract the requested data from the provided context.",217.0,0.7614035087719299,0.6794312537709852
Site Lease - Shine - John A Logan (ES).pdf,First Payment Due,,,,,
Site Lease - Shine - John A Logan (ES).pdf,Force Majeure,," ""Event of Force Majeure"" under this Lease, means: any acts of God, fire, volcano,
earthquake, hurricane, blizzard, prolonged severe weather conditions, infectious disease,
technological disaster, catastrophe, large scale infestation of any type, tremors, flood, explosion,
release of nuclear radiation, release of biotoxic or of biochemical agent(s), the elements, war,
blockade, riots, mob violence or civil disturbance, any act or acts of terrorism, an inability to
procure goods or services or a general shortage of labor, equipment, facilities, energy, materials or
supplies in the open market, failure of transportation, strikes, walkouts, actions of labor unions,
governmentally imposed moratoriums or court orders. Performance under this Lease shall be
excused by an Event of Force Majeure for the length of the delay caused by the Event of Force
Majeure",,,
Site Lease - Shine - John A Logan (ES).pdf,Governing Law,"This Agreement shall be governed by, and interpreted and construed in accordance with, the laws of the State of Illinois, without regard to conflicts of law principles.",,,,
Site Lease - Shine - John A Logan (ES).pdf,Initial Term,"2. This Agreement shall be for a period commencing on the Effective Date and expiring on the date that is the earlier of (a) the twenty-fifth (25th) anniversary of the Effective Date, and (b) one hundred twenty (120) days following expiration of the term of the Solar Agreement, and (c) any earlier termination of the Solar Agreement due to default by Lessee thereunder."," ""Term and Earlier Termination.
D.
1.
Term. The term (“Term”) of this Lease shall commence on the Effective
Date and end on the Year 25 Termination Date or on such earlier date as this Lease may be
terminated in accordance with the provisions of this Lease.""",252.0,0.6810810810810811,0.864624437000859
Site Lease - Shine - John A Logan (ES).pdf,Lessee (Tenant) Entity Name,"This SITE LEASE AGREEMENT (this ""Agreement"") is made and entered into this July 25, 2019 (the ""Effective Date""), by and between GreanLife Solar, LLC d/b/a Shine Development Partners (""Lessee"") and John A Logan College (""Lessor"").",,,,
Site Lease - Shine - John A Logan (ES).pdf,Lessor (Landlord) Entity Name,"This SITE LEASE AGREEMENT (this ""Agreement"") is made and entered into this July 25, 2019 (the ""Effective Date""), by and between GreanLife Solar, LLC d/b/a Shine Development Partners (""Lessee"") and John A Logan College (""Lessor"")."," TERM: Lessor (Landlord) Entity Name

    DEFINITION: The individual or entity who holds title to the property and is leasing to REA controlled entity

    Sections of the document:

    ""LESSOR:
    City of DuQuoin
    Berg HH. Play
    By:
    Print Name: Guy Alongi
    Title: Mayor""

    ""LANDLORD:
    Brixmor Felicita Town Center LLC""

    ""LESSOR:
    John A Logan College""",295.0,0.7763157894736842,0.7515543905719339
Site Lease - Shine - John A Logan (ES).pdf,Liens,"5.  (a) Lessor holds fee simple title to the Premises, free and clear of all liens and any other encumbrances, and (b) no lien or other encumbrance to which the Premises is subject would reasonably be expected to adversely impact Lessee's rights hereunder or under the Solar Agreement."," During the Term Landlord does hereby demise and lease the Premises to Tenant, and Tenant does hereby lease the Premises from Landlord, in accordance with and subject to all of the terms and conditions set forth in this Lease, for only the Permitted Use.",199.0,0.6982456140350877,0.7509523070079055
Site Lease - Shine - John A Logan (ES).pdf,Non-Disturbance Requirements,, This document does not contain any information about Non-Disturbance Requirements.,,,
Site Lease - Shine - John A Logan (ES).pdf,Payment Terms,," **RENT**
**A. BASE RENT**
Tenant shall pay to Landlord as annual base rent for the Premises the sum of One Hundred Thousand and 00/100 Dollars ($100,000.00) per annum, payable in equal monthly installments of Eight Thousand Three Hundred Thirty-Three and 33/100 Dollars ($8,333.33) in advance on the first day of each and every month during the Term, without any deduction, offset or abatement whatsoever, except as otherwise provided in this Lease.",,,
Site Lease - Shine - John A Logan (ES).pdf,"Per Per ($/kWH, $/kW, $/MW, $/MWh, etc.)",, This document does not contain the requested information.,,,
Site Lease - Shine - John A Logan (ES).pdf,Prevailing Party Provision (Y/N),, There is no information about prevailing party provision in the provided document.,,,
Site Lease - Shine - John A Logan (ES).pdf,Property Size,,,,,
Site Lease - Shine - John A Logan (ES).pdf,Property Tax ($),," Section 8. Taxes. As of the Effective Date, Tenant agrees to pay or cause to be paid when due all
state and local personal property taxes, real estate taxes, municipal charges and assessments due against the
Solar Facility. Nothing in this Section 8 shall be construed as limiting Tenant's right to contest, appeal or
challenge any tax assessment. If property taxes associated solely with the Premises cannot be reasonably
determined, property taxes shall be pro-rated based on land area and the value of the land improvements as
shown on the assessment records of the town. Property taxes, including personal property taxes levied solely
on the Project on the Premises associated with the Project, shall be paid by the Tenant",,,
Site Lease - Shine - John A Logan (ES).pdf,Purchase Options,, No purchase options found in the provided document.,,,
Site Lease - Shine - John A Logan (ES).pdf,Purchase Options (Y/N),,,,,
Site Lease - Shine - John A Logan (ES).pdf,Quiet Enjoyment,," Section 2. Landlord's Interest in Premises/Tenant's Quiet Enjoyment. Landlord
represents, warrants and covenants that Landlord (check appropriate box) [X] is the fee title owner
of the Property or [_] has a leasehold interest in the Property, in which event Landlord represents,
warrants and covenants that Landlord has a valid leasehold interest in the Property and that
Landlord is not in default of its lease. Landlord represents, warrants and covenants that Landlord
has lawful authorization to use and occupy the Premises and that Tenant, subject to all of the
terms and conditions of this Lease, and provided that Tenant has not committed or suffered to be
committed a Tenant Event of Default, shall have quiet and peaceful possession of the Premises
for the permitted Use, free from any claim of any Person of superior title thereto without
hindrance to or interference with or molestation of Tenant's quiet enjoyment thereof, throughout
the Term",,,
Site Lease - Shine - John A Logan (ES).pdf,Removal Requirements,," Section 9. Removal of Solar Facility. Subject to the terms and conditions of this section, Tenant
shall remove the Solar Facility at the end or termination of the Lease, as it may be renewed. Tenant shall
- 6-
EXECUTION COPY
provide Owner with a minimum of thirty (60) days’ notice of its intent to remove the Solar Facility
(""Tenant's Removal Notice"")

Section 9. Removal of Solar Facility. Upon written request of Owner given to Tenant within ten
(10) days of the expiration or earlier termination of this Agreement, or at Tenant's option, all personal
property and trade fixtures of Tenant, specifically including, but not limited to, the Solar Facility, shall be
removed by Tenant from the Premises within One Hundred Twenty (120) days after the expiration or earlier
termination of this Agreement. Notwithstanding anything to the contrary set forth herein, upon the
expiration or earlier termination of this Agreement, Tenant shall, at its sole cost and expense, reasonably
restore the Property to its original condition, provided that it is understood that it would not be reasonable
to expect that any structures and mature trees removed in conjunction with the Project be replaced with
equivalent structures or mature trees. Tenant shall have the right at any time during the Term of this Lease
to remove the Solar Facility from the Premises without the consent of the Owner

(a) If Owner elects not to waive the Tenant's obligation to undertake such removal, then all
personal property and trade fixtures of Tenant, specifically including, but not limited to, the Solar Facility,
shall be removed by Tenant from the Premises within One Hundred Eighty (180) days after the expiration
or earlier termination of this Agreement. Notwithstanding anything to the contrary set forth herein, upon
the expiration or earlier termination of this Agreement, Tenant shall, at its sole cost and expense, reasonably
restore the Property to its original condition, provided that it is understood that it would not be reasonable
to expect that any structures and mature trees removed in conjunction with the Project be replaced with
equivalent structures or mature trees. Tenant shall have the right at any time during the Term of this Lease
to remove the Solar Facility from the Premises without the consent of the Owner; provided, however, that
such removal of the Solar Facility does not itself serve to terminate this Lease; Tenant shall be responsible
for all payments under the Lease until the expiration of the term or other termination in conformance with
this Agreement",,,
Site Lease - Shine - John A Logan (ES).pdf,Removal Timeline & Expectations,," **VII. REMOVAL AND RELOCATION.**
A.
1.
If this Lease has not terminated earlier pursuant to Subparagraph I.D.2 or
Paragraph I.F of this Lease, then on the Year 25 Termination Date, Tenant shall, at its sole cost
and expense, remove the Solar System from the Premises and restore the License Areas in
accordance with all Removal Obligations. This Paragraph VII.A and the Removal Obligations
survive the termination of this Lease until said Removal Obligations are fully completed. Tenant
shall complete the Removal Obligations within sixty (60) days of the Year 25 Termination Date

**Section 9. Removal of Solar Facility.** 
Upon written request of Owner given to Tenant within ten
(10) days of the expiration or earlier termination of this Agreement, or at Tenant's option, all personal
property and trade fixtures of Tenant, specifically including, but not limited to, the Solar Facility, shall be
removed by Tenant from the Premises within One Hundred Twenty (120) days after the expiration or earlier
termination of this Agreement. Notwithstanding anything to the contrary set forth herein, upon the
expiration or earlier termination of this Agreement, Tenant shall, at its sole cost and expense, reasonably
restore the Property to its original condition, provided that it is understood that it would not be reasonable
to expect that any structures and mature trees removed in conjunction with the Project be replaced with
equivalent structures or mature trees. Tenant shall have the right at any time during the Term of this Lease
to remove the Solar Facility from the Premises without the consent of the Owner",,,
Site Lease - Shine - John A Logan (ES).pdf,Renewal Terms,," **Term and Earlier Termination.**
D.
1.
Term. The term (“Term”) of this Lease shall commence on the Effective
Date and end on the Year 25 Termination Date or on such earlier date as this Lease may be
terminated in accordance with the provisions of this Lease.

2.
Earlier Termination of Term.
a.
Event of Default Termination",,,
