file_name,key_item,Legal Terms,Predicted Legal Terms,levenshtein_distance,levenshtein_distance_scaled,cosine_similarity
Site Lease - Shine - DuQuoin.pdf,Renewal Terms,," ```
Tenant shall have three (3) options to extend this Lease, each option being for a term of five (5) years (each, a “Renewal Term”). Tenant shall exercise such extension option, if at all, by giving written notice to Owner not more than twelve (12) months nor less than three (3) months prior to the expiration of the then current term of the Lease
```",,,
Site Lease - Shine - DuQuoin.pdf,Rent Amount,, There is no information about the rent amount in the provided document.,,,
Site Lease - Shine - DuQuoin.pdf,Rent Calculation,," ```
Tenant shall pay five percent (5%) of Tenant's Gross Revenues (as defined below)
derived from and attributable to the Solar System (the ""Percentage Rent""), which Percentage Rent
shall be paid on a semi-annual basis on or before July 31st (with respect to the period from January
1st through June 30th) and on or before January 31st (with respect to the period from July 1st
through December 31st) during each year of the Term after the Commercial Operation Date. For
the purposes of this Lease, ""Gross Revenues” shall mean (i) the actual gross revenues received by
Tenant from the sale and delivery of Clean Energy Credits to Landlord and Other Tenants or
occupants of the Property pursuant to one or more Solar Service Participation Agreements, or by
any licensee, concessionaire or other person in, at, from, or arising out of the Tenant's Permitted
Use of the Premises, including, but not limited to, revenues received from the administration of
the VNMP and any sales of Energy Output, in excess of the Energy Output consumed on the
Property, to the Local Utility. Tenant shall, with each payment of Percentage Rent, provide
```",,,
Site Lease - Shine - DuQuoin.pdf,Rent Commencement,," ```
Tenant shall pay five percent (5%) of Tenant's Gross Revenues (as defined below)
derived from and attributable to the Solar System (the ""Percentage Rent""), which Percentage Rent
shall be paid on a semi-annual basis on or before July 31st (with respect to the period from January
1st through June 30th) and on or before January 31st (with respect to the period from July 1st
through December 31st) during each year of the Term after the Commercial Operation Date.
```",,,
Site Lease - Shine - DuQuoin.pdf,Rent Escalator (Amount),,,,,
Site Lease - Shine - DuQuoin.pdf,Rent Escalator (Y/N),,,,,
Site Lease - Shine - DuQuoin.pdf,Rent Escalator Effective Date,," ```
```",,,
Site Lease - Shine - DuQuoin.pdf,SNDA,," 4. SNDA. Landlord covenants that it will use commercially reasonable efforts
to obtain a SNDA from any Lender who now has or may in the future obtain a security interest in
the Property. Commercially reasonable efforts do not include the commencement or prosecution
of litigation or paying a fee to obtain a SNDA. However, Tenant has the right but not the
obligation, to pay such a fee to such a Lender. As of the Effective Date, the Property (check one
box) [] is [X] is not subject an existing mortgage. Notwithstanding the foregoing, Tenant
acknowledges that Landlord can at any time and from time to time finance or refinance the
Property and the Premises and provide security interests, including mortgages, in the Property
and the Premises in connection therewith, so long as Landlord uses commercially reasonable
efforts to obtain a SNDA from any such Lender. Commercially reasonable efforts do not include
the commencement or prosecution of litigation or paying a fee to obtain a SNDA; provided,
however, Tenant has the right but not the obligation, to pay such a fee to such Lender",,,
Site Lease - Shine - DuQuoin.pdf,Site Access Rights,"1.Grant of Access. Lessor hereby grants and permits Lessee, its successors and assigns, access for the period of time set forth herein, across, over, under and above the Facility i) in order to construct, install, alter, protect, repair, maintain, replace, operate, maintain and remove the System, including any related interconnection equipment and any facilities or equipment appurtenant thereto as Lessee may from time to time require, and ii) as reasonably necessary to provide access to and services reasonably required for Lessee’s performance under the Solar Agreement. The rights granted hereunder shall run with and burden the Premises for the term of this Agreement.
4.Reservation of Rights. Lessor reserves the right to use or authorize others to use the Premises in any manner not inconsistent with or which will not unreasonably interfere with the rights granted herein, provided, however, that Lessor shall not, nor shall permit others to, disturb the System, including any related interconnection equipment, in any way without prior written approval of the Lessee."," ```
Tenant shall have 24-hours-a-day, 7-days-a-week access to the Premises and the Easements
(the ""Access"") at all times during the Feasibility and Permitting Period, and Operations Term of this Lease
and any Renewal Term; access to the rights of way designated as ""temporary"" in Exhibit B shall terminate
no more than 180 days following issuance of the PTO unless specifically designated as having a longer
period in Exhibit B.
```",842.0,0.7796296296296297,0.7968316111416921
Site Lease - Shine - DuQuoin.pdf,Site Control Terms,," (a) Tenant is hereby granted the sole right to use the Premises for the purpose of constructing,
installing, removing, replacing, reconstructing, maintaining and operating a solar array project, including
solar panels, equipment, equipment shelters and buildings, electronics equipment, generators and other
equipment, improvements and such other personal property, fencing and landscaping around the perimeter
of the Premises or the portion thereof within which such Project shall be located (the “Solar Compound”),
and a gate to the Solar Compound, all substantially as described and depicted in Exhibit C hereto
(collectively, the “Solar Facility""). Any and all such materials installed by Tenant in, on or under the
Property shall be deemed the personal property of Tenant, and shall not become fixtures or deemed a
permanent part of the Property. Tenant shall have the right to alter, replace, expand, enhance and upgrade
the Solar Facility within the Premises at any time during the term of this Lease. Tenant shall cause the
construction of and all modifications to the Solar Facility to occur in material compliance with all laws,
rules, regulations, ordinances, permits, approvals and variances applicable to the Project. Owner shall have
no ownership interest in the Project or the Solar Facility, and Owner shall have no interest in any other
benefits related to the Project and/or the Solar Facility",,,
Site Lease - Shine - DuQuoin.pdf,Site Lease Prepayment (Amount),," SCHEDULE 2
TERMINATION PAYMENT AMOUNTS
The amount of the Termination Payment for each year of the Term is as follows (subject
to adjustment as provided in the final paragraph of this Schedule 2):
6704539 v1
6704539 vl
Year 1
Year 2
Year 3
Year 4
Year 5
Year 6
Year 7
Year 8
Year 9
Year 10
Year 11
Year 12
Year 13
Year 14
Year 15
Year 16
Year 17
Year 18
Year 19
Year 20
Year 21
Year 22
Year 23
Year 24
Year 25
no termination
no termination
no termination
no termination
no termination
$1,254,567
$1,188,741
$1,122,170
$1,054,845
$986,756
$917,891
$848,242
$777,795
$706,542
$634,472
$561,575
$487,840
$413,257
$337,815
$261,505
$211,001
$159,609
$107,318
$54,118",,,
Site Lease - Shine - DuQuoin.pdf,Site Lease Prepayment (Y/N),," TERM: Site Lease Prepayment (Y/N)
DEFINITION: Is there a front-loaded payment early in the lease term (i.e. is first year or are earlier years of lease subject to higher payment than later years?)

CORRECT ANSWER:
Section of the document:",,,
Site Lease - Shine - DuQuoin.pdf,Summary of Economic Terms,, There is no information about costs and other payments made from one party to another in the provided document.,,,
Site Lease - Shine - DuQuoin.pdf,Termination & Removal - Lessee,,,,,
Site Lease - Shine - DuQuoin.pdf,Termination & Removal - Lessor,,,,,
Site Lease - Shine - DuQuoin.pdf,Termination - Notice Requirements,,,,,
Site Lease - Shine - John A Logan (ES).pdf,Amendments and/or Estoppels,," ```
(i) That the Agreement is unmodified and in full force and effect (or if modified, a
brief description of such modification and that this Agreement as so modified is in full force and
effect);
```",,,
Site Lease - Shine - John A Logan (ES).pdf,Assignment by Lessee,"9. Lessee shall have the right to assign, apportion, or otherwise transfer any or all of its rights, benefits, privileges, and interests arising in this Agreement in accordance with the terms of the Solar Agreement.",,,,
Site Lease - Shine - John A Logan (ES).pdf,Assignment by Lessor,,,,,
Site Lease - Shine - John A Logan (ES).pdf,Co-terminus with PPA (Y/N),," TERM: Co-terminus with PPA (Y/N)
DEFINITION: Do the term of the lease and PPA run concurrently

CORRECT ANSWER:
Section of the document:",,,
Site Lease - Shine - John A Logan (ES).pdf,Default,,,,,
Site Lease - Shine - John A Logan (ES).pdf,Effective Date,"This SITE LEASE AGREEMENT (this ""Agreement"") is made and entered into this July 25, 2019 (the ""Effective Date"")"," ```
THIS SITE LEASE AGREEMENT (this “Agreement”) is made and entered into this June 27, 2019 (the
“Effective Date”), by and between GreanLife Solar, LLC d/b/a Shine Development Partners (“Lessee"") and the City
of DuQuoin (""Lessor"").
```",136.0,0.5738396624472574,0.9036138974926313
Site Lease - Shine - John A Logan (ES).pdf,Eminent Domain,," ```
If the whole or substantially the whole of the Buildings,
Improvements or the Premises should be taken for any public or quasi-public use, by right of
eminent domain or otherwise, or should be sold in lieu of condemnation, then this Lease shall
terminate as of the date when physical possession of the Buildings, Improvements or the Premises
is taken by the condemning authority. If less than the whole or substantially the whole of the
Buildings, Improvements or the Premises is thus taken or sold, Landlord (whether or not the
Premises is affected thereby) may in its reasonable discretion terminate this Lease by giving
written notice thereof to Tenant in which event this Lease shall terminate as of the date when
physical possession of such portion of the Buildings, Improvements or Premises is taken by the
condemning authority.
```",,,
Site Lease - Shine - John A Logan (ES).pdf,Expiration Date,2. This Agreement shall be for a period commencing on the Effective Date and expiring on the date that is the earlier of (a) the twenty-fifth (25th) anniversary of the Effective Date,,,,
Site Lease - Shine - John A Logan (ES).pdf,Fee Simple Owner (Y/N),"5.  (a) Lessor holds fee simple title to the Premises, free and clear of all liens and any other encumbrances, and (b) no lien or other encumbrance to which the Premises is subject would reasonably be expected to adversely impact Lessee's rights hereunder or under the Solar Agreement."," TERM: Term of the Lease
DEFINITION: The period of time during which the lease is in effect

CORRECT ANSWER:
Section of the document: 12. Amendments; Acknowledgments.
Relevant text: Lessor shall cooperate in amending this Agreement from time to time to include any provision that may be reasonably requested by Lessee's lender, any assignee of rights under this Agreement, or the lender of any assignee bereunder.",289.0,0.6997578692493946,0.714509736158884
Site Lease - Shine - John A Logan (ES).pdf,First Payment Due,,,,,
Site Lease - Shine - John A Logan (ES).pdf,Force Majeure,," ```
Event of Force Majeure"" under this Lease, means: any acts of God, fire, volcano,
earthquake, hurricane, blizzard, prolonged severe weather conditions, infectious disease,
technological disaster, catastrophe, large scale infestation of any type, tremors, flood, explosion,
release of nuclear radiation, release of biotoxic or of biochemical agent(s), the elements, war,
blockade, riots, mob violence or civil disturbance, any act or acts of terrorism, an inability to
procure goods or services or a general shortage of labor, equipment, facilities, energy, materials or
supplies in the open market, failure of transportation, strikes, walkouts, actions of labor unions,
governmentally imposed moratoriums or court orders. Performance under this Lease shall be
excused by an Event of Force Majeure for the length of the delay caused by the Event of Force
Majeure
```",,,
Site Lease - Shine - John A Logan (ES).pdf,Governing Law,"This Agreement shall be governed by, and interpreted and construed in accordance with, the laws of the State of Illinois, without regard to conflicts of law principles.",,,,
Site Lease - Shine - John A Logan (ES).pdf,Initial Term,"2. This Agreement shall be for a period commencing on the Effective Date and expiring on the date that is the earlier of (a) the twenty-fifth (25th) anniversary of the Effective Date, and (b) one hundred twenty (120) days following expiration of the term of the Solar Agreement, and (c) any earlier termination of the Solar Agreement due to default by Lessee thereunder.", The term (“Term”) of this Lease shall commence on the Effective Date and end on the Year 25 Termination Date or on such earlier date as this Lease may be terminated in accordance with the provisions of this Lease.,250.0,0.6756756756756757,0.8792652158838656
Site Lease - Shine - John A Logan (ES).pdf,Lessee (Tenant) Entity Name,"This SITE LEASE AGREEMENT (this ""Agreement"") is made and entered into this July 25, 2019 (the ""Effective Date""), by and between GreanLife Solar, LLC d/b/a Shine Development Partners (""Lessee"") and John A Logan College (""Lessor"").",,,,
Site Lease - Shine - John A Logan (ES).pdf,Lessor (Landlord) Entity Name,"This SITE LEASE AGREEMENT (this ""Agreement"") is made and entered into this July 25, 2019 (the ""Effective Date""), by and between GreanLife Solar, LLC d/b/a Shine Development Partners (""Lessee"") and John A Logan College (""Lessor"")."," ```
LESSOR:
City of DuQuoin
```",214.0,0.9344978165938864,0.6603440170466561
Site Lease - Shine - John A Logan (ES).pdf,Liens,"5.  (a) Lessor holds fee simple title to the Premises, free and clear of all liens and any other encumbrances, and (b) no lien or other encumbrance to which the Premises is subject would reasonably be expected to adversely impact Lessee's rights hereunder or under the Solar Agreement."," ```
Landlord hereby waives all rights to distraint, possession or statutory, common law or landlord’s lien against Tenant’s Property or any part thereof.
```",221.0,0.775438596491228,0.7935046942681712
Site Lease - Shine - John A Logan (ES).pdf,Non-Disturbance Requirements,," ```
24. Non-Disturbance Agreement.  No later than the Rent Commencement Date, Landlord hall provide to Tenant an agreement, in form and substance acceptable to Tenant, from any and all current beneficiaries of mortgages/deeds of trust, or any other holders of liens on or superior interests in the Land or any portion thereof, whereby each such beneficiary and lienholder agrees not to disturb Tenant’s rights under this Lease.  In addition, Landlord shall use commercially reasonable efforts to obtain a Subordination and Non-Disturbance Agreement (defined in Section 31 hereof) in favor of Tenant from each such existing beneficiary of any mortgagee/deed of trust or other lien holder with respect to the Land.
```",,,
Site Lease - Shine - John A Logan (ES).pdf,Payment Terms,," ```
Tenant shall pay five percent (5%) of Tenant's Gross Revenues (as defined below)
derived from and attributable to the Solar System (the ""Percentage Rent""), which Percentage Rent
shall be paid on a semi-annual basis on or before July 31st (with respect to the period from January
1st through June 30th) and on or before January 31st (with respect to the period from July 1st
through December 31st) during each year of the Term after the Commercial Operation Date.
```",,,
Site Lease - Shine - John A Logan (ES).pdf,"Per Per ($/kWH, $/kW, $/MW, $/MWh, etc.)",, There is no information about price in the context.,,,
Site Lease - Shine - John A Logan (ES).pdf,Prevailing Party Provision (Y/N),, There is no information about prevailing party provision in the provided document.,,,
Site Lease - Shine - John A Logan (ES).pdf,Property Size,,,,,
Site Lease - Shine - John A Logan (ES).pdf,Property Tax ($),," Section 8. Taxes. As of the Effective Date, Tenant agrees to pay or cause to be paid when due all
state and local personal property taxes, real estate taxes, municipal charges and assessments due against the
Solar Facility. Nothing in this Section 8 shall be construed as limiting Tenant's right to contest, appeal or
challenge any tax assessment. If property taxes associated solely with the Premises cannot be reasonably
determined, property taxes shall be pro-rated based on land area and the value of the land improvements as
shown on the assessment records of the town. Property taxes, including personal property taxes levied solely
on the Project on the Premises associated with the Project, shall be paid by the Tenant",,,
Site Lease - Shine - John A Logan (ES).pdf,Purchase Options,, There is no information about the purchase option in the provided document.,,,
Site Lease - Shine - John A Logan (ES).pdf,Purchase Options (Y/N),,,,,
Site Lease - Shine - John A Logan (ES).pdf,Quiet Enjoyment,," ```
Section 16. Quiet Enjoyment/Additional Owner Representations.
(a)
Owner covenants that Tenant, upon paying the Rent and performing the covenants hereof
on the part of Tenant to be performed, shall and may peaceably and quietly have, hold and
enjoy the Premises and the Easements and all related appurtenances, rights, privileges and
easements throughout the Term hereof without any lawful hindrance by Owner and any
person claiming by, through or under Owner. Except in cases of emergency, Owner shall
not have access to the Premises unless accompanied by Tenant personnel
```",,,
Site Lease - Shine - John A Logan (ES).pdf,Removal Requirements,," ```
Tenant shall have access to the Premises and the License Areas for up to ninety (90) days from the date of the Default Termination Notice (“Default Removal Period”) to remove the Solar System from the Premises in accordance with this Subsection I.D.2.a(i) During the Default Removal Period Tenant shall, at its sole cost and expense, diligently remove the Solar System and/or all partially installed portions thereof from the Premises in accordance with all Approvals, all Final Approvals, if applicable, and all Applicable Laws and shall obtain all additional Governmental Agency and Local Utility approvals required by Applicable Laws for such removal (""Removal Approvals"") (contingent upon Landlord signing application forms, if required by the applicable Governmental Agency, at no cost and expense to Landlord, required to obtain the Removal Approvals), shall comply with all Removal Approvals and shall repair all damage and remove all alterations to the Property, including, but not limited to, the Buildings and the Roofs, caused by said installation and/or partial installation of the Solar System, in accordance with all Applicable Laws, such that the Property, including, but not limited to the Buildings and the Roofs, is in the same condition as it was in prior to the commencement of any installation and/or partial installation of the Solar System, normal wear and tear excepted, referred to collectively in this Lease as the ""Removal Obligations."" The Removal Obligations also include the obligation to remove all equipment and materials from all License Areas and to restore all License Areas to the same condition that they were in prior to the placement of any materials in connection with the Solar System, the removal thereof and/or the commencement of any installation, partial installation and/or removal of the Solar System, normal wear and tear excepted
```",,,
Site Lease - Shine - John A Logan (ES).pdf,Removal Timeline & Expectations,," ```
Tenant shall have a period of 60 days after the Termination Date to remove the Solar System from the Premises and restore the License Areas, at its cost and expense, in accordance with all the Removal Obligations and shall have a license to access and remove the Solar System during such 60-day period following the Termination Date.
```",,,
Site Lease - Shine - John A Logan (ES).pdf,Renewal Terms,," ```
Tenant shall have three (3) options to extend this Lease, each option being for a term of five (5) years (each, a “Renewal Term”). Tenant shall exercise such extension option, if at all, by giving written notice to Owner not more than twelve (12) months nor less than three (3) months prior to the expiration of the then current term of the Lease
```",,,
Site Lease - Shine - John A Logan (ES).pdf,Rent Amount,, There is no information about the rent amount in the provided document.,,,
Site Lease - Shine - John A Logan (ES).pdf,Rent Calculation,," ```
Tenant shall pay five percent (5%) of Tenant's Gross Revenues (as defined below)
derived from and attributable to the Solar System (the ""Percentage Rent""), which Percentage Rent
shall be paid on a semi-annual basis on or before July 31st (with respect to the period from January
1st through June 30th) and on or before January 31st (with respect to the period from July 1st
through December 31st) during each year of the Term after the Commercial Operation Date. For
the purposes of this Lease, ""Gross Revenues” shall mean (i) the actual gross revenues received by
Tenant from the sale and delivery of Clean Energy Credits to Landlord and Other Tenants or
occupants of the Property pursuant to one or more Solar Service Participation Agreements, or by
any licensee, concessionaire or other person in, at, from, or arising out of the Tenant's Permitted
Use of the Premises, including, but not limited to, revenues received from the administration of
the VNMP and any sales of Energy Output, in excess of the Energy Output consumed on the
Property, to the Local Utility. Tenant shall, with each payment of Percentage Rent, provide
```",,,
Site Lease - Shine - John A Logan (ES).pdf,Rent Commencement,," ```
2. Term. This Agreement shall be for a period commencing on the Effective Date and expiring on the date that is the earlier of (a) the twenty-fifth (25th) anniversary of the Effective Date, and (b) one hundred twenty (120) days following expiration of the term of the Solar Agreement, and (c) any earlier termination of the Solar Agreement due to default by Lessee thereunder. No delay or interruption by Lessee in the use or enjoyment of any right hereby granted shall result in the loss, limitation or abandonment of any of the right, title, interest, or estate granted hereby.
```",,,
Site Lease - Shine - John A Logan (ES).pdf,Rent Escalator (Amount),,,,,
Site Lease - Shine - John A Logan (ES).pdf,Rent Escalator (Y/N),,,,,
Site Lease - Shine - John A Logan (ES).pdf,Rent Escalator Effective Date,," ```
```",,,
Site Lease - Shine - John A Logan (ES).pdf,SNDA,," 4. SNDA. Landlord covenants that it will use commercially reasonable efforts
to obtain a SNDA from any Lender who now has or may in the future obtain a security interest in
the Property. Commercially reasonable efforts do not include the commencement or prosecution
of litigation or paying a fee to obtain a SNDA. However, Tenant has the right but not the
obligation, to pay such a fee to such a Lender. As of the Effective Date, the Property (check one
box) [] is [X] is not subject an existing mortgage. Notwithstanding the foregoing, Tenant
acknowledges that Landlord can at any time and from time to time finance or refinance the
Property and the Premises and provide security interests, including mortgages, in the Property
and the Premises in connection therewith, so long as Landlord uses commercially reasonable
efforts to obtain a SNDA from any such Lender. Commercially reasonable efforts do not include
the commencement or prosecution of litigation or paying a fee to obtain a SNDA; provided,
however, Tenant has the right but not the obligation, to pay such a fee to such Lender",,,
Site Lease - Shine - John A Logan (ES).pdf,Site Access Rights,"1. Lessor hereby grants and permits Lessee, its successors and assigns, access for the period of time set forth herein, across, over, under and above the Facility i) in order to construct, install, alter, protect, repair, maintain, replace, operate, maintain and remove the System, including any related interconnection equipment and any facilities or equipment appurtenant thereto as Lessee may from time to time require, and ii) as reasonably necessary to provide access to and services reasonably required for Lessee's performance under the Solar Agreement. The rights granted hereunder shall run with and burden the Premises for the term of this Agreement.
4.  Lessor reserves the right to use or authorize others to use the Premises in any manner not inconsistent with or which will not unreasonably interfere with the rights granted herein, provided, however, that Lessor shall not, nor shall permit others to, disturb the System, including any related interconnection equipment, in any way without prior written approval of the Lessee."," ```
Tenant shall have 24-hours-a-day, 7-days-a-week access to the Premises and the Easements
(the ""Access"") at all times during the Feasibility and Permitting Period, and Operations Term of this Lease and any Renewal Term; access to the rights of way designated as ""temporary"" in Exhibit B shall terminate
no more than 180 days following issuance of the PTO unless specifically designated as having a longer
period in Exhibit B.
```",803.0,0.7706333973128598,0.7975977606366639
Site Lease - Shine - John A Logan (ES).pdf,Site Control Terms,," (a) Tenant is hereby granted the sole right to use the Premises for the purpose of constructing,
installing, removing, replacing, reconstructing, maintaining and operating a solar array project, including
solar panels, equipment, equipment shelters and buildings, electronics equipment, generators and other
equipment, improvements and such other personal property, fencing and landscaping around the perimeter
of the Premises or the portion thereof within which such Project shall be located (the “Solar Compound”),
and a gate to the Solar Compound, all substantially as described and depicted in Exhibit C hereto
(collectively, the “Solar Facility""). Any and all such materials installed by Tenant in, on or under the
Property shall be deemed the personal property of Tenant, and shall not become fixtures or deemed a
permanent part of the Property. Tenant shall have the right to alter, replace, expand, enhance and upgrade
the Solar Facility within the Premises at any time during the term of this Lease. Tenant shall cause the
construction of and all modifications to the Solar Facility to occur in material compliance with all laws,
rules, regulations, ordinances, permits, approvals and variances applicable to the Project. Owner shall have
no ownership interest in the Project or the Solar Facility, and Owner shall have no interest in any other
benefits related to the Project and/or the Solar Facility",,,
Site Lease - Shine - John A Logan (ES).pdf,Site Lease Prepayment (Amount),, There is no information about Site Lease Prepayment (Amount) in the provided document.,,,
Site Lease - Shine - John A Logan (ES).pdf,Site Lease Prepayment (Y/N),," TERM: Site Lease Prepayment (Y/N)
DEFINITION: Is there a front-loaded payment early in the lease term (i.e. is first year or are earlier years of lease subject to higher payment than later years?)

CORRECT ANSWER:
Section of the document:",,,
Site Lease - Shine - John A Logan (ES).pdf,Summary of Economic Terms,, There is no information about term in the context.,,,
Site Lease - Shine - John A Logan (ES).pdf,Termination & Removal - Lessee,,,,,
Site Lease - Shine - John A Logan (ES).pdf,Termination & Removal - Lessor,,,,,
Site Lease - Shine - John A Logan (ES).pdf,Termination - Notice Requirements,,,,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Amendments and/or Estoppels,," ```
(a) Owner or Tenant shall from time to time, within ten (10) days after receipt of the other
party's written request therefor, deliver a written statement addressed to the requesting party and/or to any
Financing Entity (as specified by Tenant) (each an “Estoppel Certificate”) certifying all or some of the
below:
(i) That the Agreement is unmodified and in full force and effect (or if modified, a
brief description of such modification and that this Agreement as so modified is in full force and
effect);
(ii) That the Agreement attached to the Estoppel Certificate is a true and correct copy
of this Agreement, and all amendments hereto, and constitutes the entire agreement between Owner
and Tenant relating to the Solar Facility;
(iii) That to the knowledge of Owner, Tenant has not previously assigned or
hypothecated its rights or interests under this Agreement, except as described in such Estoppel
Certificate with as much specificity as Owner is able to provide;
(iv) The term of this Agreement and the Annual Rent then in effect and any additional
charges pursuant to this Lease;
(v)
The date through which Tenant has paid the Rent;
(vi)
Neither party to the Agreement is in default nor has either breached the Agreement
and, to the best of Owner's knowledge, no facts or circumstances exist which, with the passage of
time or the giving of notice or both, would constitute a default or breach by either such party under
this Agreement;
- 12 -
EXECUTION COPY
(vii) There are no actions pending against Owner under the bankruptcy or any similar
laws of the United States or any state;
(viii) Owner is not aware of any event, act, circumstance or condition constituting a
Force Majeure Event under the Agreement (“Force Majeure Event” meaning, in relation to a Party,
any act, event or circumstance, to the extent to which the cause of such act, event or circumstance
is not of such Party's making nor within that Party's reasonable control, including without
limitation, acts of God, natural disasters or catastrophic events such as epidemics, pandemics,
nuclear accidents, fire, flood, typhoons or earthquakes, war, civil disturbances, insurrections,
accidents, damage to its facilities, labor disputes, embargos, acts of any governmental body not
attributable to such Party's failure to comply with this Agreement);
(ix) Owner has not paid any amounts or received any claims under the indemnification
provisions in the Agreement;
(x) Tenant does not owe any indemnity payments to Owner and Owner has no existing
counterclaims, offsets or defenses against Tenant under the Agreement;
(xi) There are no proceedings pending or, to Owner's knowledge, threatened against or
affecting Owner in any court or by or before any court, governmental authority or arbitration board
or tribunal which could reasonably be expected to have a material adverse effect on the ability of
Owner to perform its obligations under the Agreement;
(xii) There are no disputes or proceedings between Owner and Tenant related to the
Agreement;
(xiii) The assignment of certain direct or indirect equity interests in Tenant to the
Financing Entity will not violate the terms and conditions of the Agreement, and any related consent
or notice to Owner under the Agreement is hereby deemed satisfied;
(xiv) Owner agrees (i) to provide notice of any default by Tenant under the Agreement
to Financing Entity at an address provided to Owner by Tenant and (ii) such Financing Entity is a
Financing Entity pursuant to Section 18 of the Agreement; and
(xv) Such other matters as are reasonably requested by Tenant or its Financing Entities
```",,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Assignment by Lessee,"6a. Upon notice to Owner, Tenant shall have the right to assign or transfer its rights under this Agreement, in whole or in part, to any person or any business",,,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Assignment by Lessor,"6b. Subject to the terms of Section 10 hereof, Owner may assign its rights and obligations under this Agreement to its successor-in-interest in and to the Property without the prior consent of Tenant.",,,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Co-terminus with PPA (Y/N),," TERM: Co-terminus with PPA (Y/N)
DEFINITION: Do the term of the lease and PPA run concurrently

CORRECT ANSWER:
Section of the document: Section 7. Title Covenants.",,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Default,,,,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Effective Date,," ```
(o) The effective date of this Lease shall be the date of execution by the last signatory.
```",,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Eminent Domain,," ```
27a. Total Taking. If all or part of the Premises shall be subject to condemnation, the exercise of the power of eminent domain, or other governmental taking (the foregoing, collectively, a ""Taking"") with the result that, in Lessee's sole and absolute discretion, the unaffected portion of the Premises is insufficient or otherwise unsuitable for Lessee's continued use of the Lessor's Property for the intended use or such other use as existed at the time of the Taking (a ""Total Taking""), then Lessee may terminate this Lease by providing Lessor with written notice of the Total Taking, the Lease shall terminate effective as of the date set forth in such notice, and Lessee shall vacate the Premises in accordance with Section 15. b. Partial Taking. If all or part of the Premises or the System shall be subject to a Taking that, in Lessee's sole and absolute discretion, does not constitute a Total Taking (a ""Partial Taking"") then (i) concurrently with such Taking this Lease shall terminate with respect to the affected portion of the Premises, which Lessee shall vacate in accordance with Section 15, (ii) this Lease shall continue in full force and effect with respect to the unaffected portion of the Premises and (iii) the Acreage shall be reduced for each Acre ( or portion thereof) subject to the Taking, and the Rent shall be reduced accordingly. For purposes of clarification only, Lessee shall be entitled to remove the System from any portion of the Premises that is subject to a Taking. c. Participation. Lessee shall have the right but not the obligation to participate in any proceedings with respect to a Taking; in such event Lessor shall cooperate with Lessee to facilitate such participation. Neither Lessor nor Lessee shall enter voluntarily into any binding agreement or settlement related to a Taking without the prior consent of the other party, which consent shall not be unreasonably withheld, conditioned or delayed. d. Allocation of Proceed . The proceeds of any Taking shall be apportioned as between Lessor and Lessee as follows: Lessor shall receive an amount equal to the fair market value of the Land subject to the Taking and calculated with reference to the value of the Land for the use established on the most recent real estate tax statement, but not the improvements constructed or placed by Lessee thereon, and Lessee shall receive such amounts as are separately awarded to compensate Lessee for the loss of use of the Premises so Taken, including any improvements constructed or placed by Lessee on the Land, and the loss or interruption of Lessee's business and the cost of any restoration or repair necessitated by such Taking, including consequential losses. If after giving effect to the foregoing there remain any un-apportioned proceeds, they will be equitably apportioned as between Lessor and Lessee.
```",,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Expiration Date,2. The initial term of this Agreement (the “Initial Term”) shall commence on the date on which Tenant gives any construction contractor a notice to proceed under the appropriate contract to construct the Project (the “Commencement Date”) and shall expire on the twentieth (20th) anniversary of the date on which the Project begins to sell energy into the grid in commercial quantities under any power purchase arrangement (the “Commercial Operation Date”),,,,
Site Lease - SunRaise - Enterprise Ave. Gardiner.pdf,Fee Simple Lessor  (Y/N),"15a. Owner hereby represents and warrants to Tenant that: (i) Owner is the fee owner of the Property, the Premises and the Easements and the lands immediately adjacent thereto which comprise the Easements and rights of way granted to Tenant hereunder",,,,
