project,date,energy_produced_mwh,energy_expected_mwh,availability_pct
riverbend,2025-05-07,61.47,57.46,97.42
riverbend,2025-05-08,52.68,57.46,100.0
riverbend,2025-05-09,62.4,57.46,100.0
riverbend,2025-05-10,65.56,57.46,100.0
riverbend,2025-05-11,69.38,57.46,96.88
riverbend,2025-05-12,48.11,57.46,97.93
riverbend,2025-05-13,60.08,57.46,98.45
riverbend,2025-05-14,54.48,57.46,100.0
riverbend,2025-05-15,54.88,57.46,96.92
riverbend,2025-05-16,60.86,57.46,100.0
riverbend,2025-05-17,73.78,57.46,100.0
riverbend,2025-05-18,55.54,57.46,100.0
riverbend,2025-05-19,64.21,57.46,100.0
riverbend,2025-05-20,70.57,57.46,100.0
riverbend,2025-05-21,70.55,57.46,100.0
riverbend,2025-05-22,38.09,57.46,100.0
riverbend,2025-05-23,75.5,57.46,100.0
riverbend,2025-05-24,76.96,57.46,100.0
riverbend,2025-05-25,67.99,57.46,100.0
riverbend,2025-05-26,77.23,57.46,98.49
riverbend,2025-05-27,49.46,57.46,97.85
riverbend,2025-05-28,46.96,57.46,98.99
riverbend,2025-05-29,56.6,57.46,97.51
riverbend,2025-05-30,56.59,57.46,98.71
riverbend,2025-05-31,58.69,57.46,97.65
riverbend,2025-06-01,62.86,62.5,98.81
riverbend,2025-06-02,47.68,62.5,97.31
riverbend,2025-06-03,61.91,62.5,100.0
riverbend,2025-06-04,43.81,62.5,98.18
riverbend,2025-06-05,54.55,62.5,98.21
riverbend,2025-06-06,73.58,62.5,100.0
riverbend,2025-06-07,86.52,62.5,96.95
riverbend,2025-06-08,68.59,62.5,100.0
riverbend,2025-06-09,70.09,62.5,100.0
riverbend,2025-06-10,66.47,62.5,100.0
riverbend,2025-06-11,77.47,62.5,100.0
riverbend,2025-06-12,61.86,62.5,100.0
riverbend,2025-06-13,63.88,62.5,99.57
riverbend,2025-06-14,51.48,62.5,98.06
riverbend,2025-06-15,72.42,62.5,97.9
riverbend,2025-06-16,81.56,62.5,96.94
riverbend,2025-06-17,49.2,62.5,100.0
riverbend,2025-06-18,75.42,62.5,97.52
riverbend,2025-06-19,68.68,62.5,100.0
riverbend,2025-06-20,77.01,62.5,100.0
riverbend,2025-06-21,65.14,62.5,99.66
riverbend,2025-06-22,49.88,62.5,97.23
riverbend,2025-06-23,75.79,62.5,100.0
riverbend,2025-06-24,49.13,62.5,99.23
riverbend,2025-06-25,66.89,62.5,97.0
riverbend,2025-06-26,70.63,62.5,100.0
riverbend,2025-06-27,73.02,62.5,100.0
riverbend,2025-06-28,61.85,62.5,100.0
riverbend,2025-06-29,52.51,62.5,98.71
riverbend,2025-06-30,51.39,62.5,99.53
riverbend,2025-07-01,61.74,63.51,82.86
riverbend,2025-07-02,65.68,63.51,86.77
riverbend,2025-07-03,57.79,63.51,87.7
riverbend,2025-07-04,55.4,63.51,82.74
riverbend,2025-07-05,38.2,63.51,85.22
riverbend,2025-07-06,63.04,63.51,86.49
riverbend,2025-07-07,62.52,63.51,84.48
riverbend,2025-07-08,57.65,63.51,82.97
riverbend,2025-07-09,48.37,63.51,83.17
riverbend,2025-07-10,46.55,63.51,87.11
riverbend,2025-07-11,72.23,63.51,87.97
riverbend,2025-07-12,52.35,63.51,83.74
riverbend,2025-07-13,34.39,63.51,86.35
riverbend,2025-07-14,49.74,63.51,82.77
riverbend,2025-07-15,50.8,63.51,85.72
riverbend,2025-07-16,61.9,63.51,84.7
riverbend,2025-07-17,53.2,63.51,85.51
riverbend,2025-07-18,52.65,63.51,83.9
riverbend,2025-07-19,43.03,63.51,83.48
riverbend,2025-07-20,47.15,63.51,84.62
riverbend,2025-07-21,56.61,63.51,86.4
riverbend,2025-07-22,64.06,63.51,84.15
riverbend,2025-07-23,47.37,63.51,83.05
riverbend,2025-07-24,61.95,63.51,87.15
riverbend,2025-07-25,41.88,63.51,83.58
riverbend,2025-07-26,56.78,63.51,82.45
riverbend,2025-07-27,37.64,63.51,82.19
riverbend,2025-07-28,53.82,63.51,85.54
riverbend,2025-07-29,66.7,63.51,85.26
riverbend,2025-07-30,68.03,63.51,86.65
riverbend,2025-07-31,44.52,63.51,86.63
riverbend,2025-08-01,81.03,60.48,100.0
riverbend,2025-08-02,49.29,60.48,99.58
riverbend,2025-08-03,56.25,60.48,100.0
riverbend,2025-08-04,84.18,60.48,99.8
riverbend,2025-08-05,51.45,60.48,99.83
riverbend,2025-08-06,43.52,60.48,97.16
riverbend,2025-08-07,56.78,60.48,99.07
riverbend,2025-08-08,59.45,60.48,97.18
riverbend,2025-08-09,74.92,60.48,100.0
riverbend,2025-08-10,68.33,60.48,100.0
riverbend,2025-08-11,53.37,60.48,97.94
riverbend,2025-08-12,64.34,60.48,100.0
riverbend,2025-08-13,74.12,60.48,99.16
riverbend,2025-08-14,76.77,60.48,99.02
riverbend,2025-08-15,74.64,60.48,99.79
riverbend,2025-08-16,65.27,60.48,97.73
riverbend,2025-08-17,42.85,60.48,100.0
riverbend,2025-08-18,46.0,60.48,99.07
riverbend,2025-08-19,61.45,60.48,98.28
riverbend,2025-08-20,77.67,60.48,99.79
riverbend,2025-08-21,55.35,60.48,97.87
riverbend,2025-08-22,63.12,60.48,97.16
riverbend,2025-08-23,57.58,60.48,100.0
riverbend,2025-08-24,45.38,60.48,97.24
riverbend,2025-08-25,47.45,60.48,100.0
riverbend,2025-08-26,66.29,60.48,97.01
riverbend,2025-08-27,72.85,60.48,98.6
riverbend,2025-08-28,45.43,60.48,100.0
riverbend,2025-08-29,67.52,60.48,100.0
riverbend,2025-08-30,70.86,60.48,100.0
riverbend,2025-08-31,52.05,60.48,98.49
riverbend,2025-09-01,49.12,53.12,99.93
riverbend,2025-09-02,45.98,53.12,97.48
riverbend,2025-09-03,55.02,53.12,97.13
riverbend,2025-09-04,63.23,53.12,97.61
riverbend,2025-09-05,47.48,53.12,100.0
riverbend,2025-09-06,72.27,53.12,100.0
riverbend,2025-09-07,59.2,53.12,99.12
riverbend,2025-09-08,39.54,53.12,98.28
riverbend,2025-09-09,69.3,53.12,99.19
riverbend,2025-09-10,60.98,53.12,100.0
riverbend,2025-09-11,53.06,53.12,97.7
riverbend,2025-09-12,48.96,53.12,100.0
riverbend,2025-09-13,52.26,53.12,99.35
riverbend,2025-09-14,46.66,53.12,100.0
riverbend,2025-09-15,50.02,53.12,96.94
riverbend,2025-09-16,62.3,53.12,98.8
riverbend,2025-09-17,44.39,53.12,100.0
riverbend,2025-09-18,50.89,53.12,99.44
riverbend,2025-09-19,46.28,53.12,100.0
riverbend,2025-09-20,60.61,53.12,100.0
riverbend,2025-09-21,51.33,53.12,100.0
riverbend,2025-09-22,43.33,53.12,98.97
riverbend,2025-09-23,64.92,53.12,100.0
riverbend,2025-09-24,63.53,53.12,99.58
riverbend,2025-09-25,54.3,53.12,98.19
riverbend,2025-09-26,48.29,53.12,100.0
riverbend,2025-09-27,64.1,53.12,97.86
riverbend,2025-09-28,58.78,53.12,97.45
riverbend,2025-09-29,47.92,53.12,99.51
riverbend,2025-09-30,36.53,53.12,97.38
riverbend,2025-10-01,55.54,39.31,100.0
riverbend,2025-10-02,35.07,39.31,100.0
riverbend,2025-10-03,44.24,39.31,97.1
riverbend,2025-10-04,42.57,39.31,98.29
riverbend,2025-10-05,27.59,39.31,98.34
riverbend,2025-10-06,25.12,39.31,100.0
riverbend,2025-10-07,44.63,39.31,99.27
riverbend,2025-10-08,42.27,39.31,100.0
riverbend,2025-10-09,25.99,39.31,98.61
riverbend,2025-10-10,53.86,39.31,98.99
riverbend,2025-10-11,47.67,39.31,100.0
riverbend,2025-10-12,36.86,39.31,100.0
riverbend,2025-10-13,33.3,39.31,97.54
riverbend,2025-10-14,27.89,39.31,100.0
riverbend,2025-10-15,53.72,39.31,100.0
riverbend,2025-10-16,48.56,39.31,100.0
riverbend,2025-10-17,52.13,39.31,100.0
riverbend,2025-10-18,52.55,39.31,99.65
riverbend,2025-10-19,40.06,39.31,97.06
riverbend,2025-10-20,26.78,39.31,100.0
riverbend,2025-10-21,54.59,39.31,98.28
riverbend,2025-10-22,40.42,39.31,100.0
riverbend,2025-10-23,31.03,39.31,98.39
riverbend,2025-10-24,31.79,39.31,100.0
riverbend,2025-10-25,33.67,39.31,99.76
riverbend,2025-10-26,40.78,39.31,98.51
riverbend,2025-10-27,53.49,39.31,100.0
riverbend,2025-10-28,36.36,39.31,100.0
riverbend,2025-10-29,44.62,39.31,98.12
riverbend,2025-10-30,35.19,39.31,97.84
riverbend,2025-10-31,34.4,39.31,100.0
riverbend,2025-11-01,32.65,28.12,100.0
riverbend,2025-11-02,34.87,28.12,100.0
riverbend,2025-11-03,33.42,28.12,98.23
riverbend,2025-11-04,25.94,28.12,100.0
riverbend,2025-11-05,28.6,28.12,99.91
riverbend,2025-11-06,28.3,28.12,97.95
riverbend,2025-11-07,39.01,28.12,99.66
riverbend,2025-11-08,27.21,28.12,98.16
riverbend,2025-11-09,28.45,28.12,100.0
riverbend,2025-11-10,24.86,28.12,98.32
riverbend,2025-11-11,29.09,28.12,99.1
riverbend,2025-11-12,26.13,28.12,100.0
riverbend,2025-11-13,29.25,28.12,98.58
riverbend,2025-11-14,20.57,28.12,100.0
riverbend,2025-11-15,21.09,28.12,98.52
riverbend,2025-11-16,23.6,28.12,99.19
riverbend,2025-11-17,25.65,28.12,97.8
riverbend,2025-11-18,30.6,28.12,99.9
riverbend,2025-11-19,41.04,28.12,100.0
riverbend,2025-11-20,35.2,28.12,98.7
riverbend,2025-11-21,30.3,28.12,99.29
riverbend,2025-11-22,27.69,28.12,100.0
riverbend,2025-11-23,29.33,28.12,99.6
riverbend,2025-11-24,24.72,28.12,100.0
riverbend,2025-11-25,33.43,28.12,97.02
riverbend,2025-11-26,24.56,28.12,100.0
riverbend,2025-11-27,23.99,28.12,100.0
riverbend,2025-11-28,24.98,28.12,99.03
riverbend,2025-11-29,31.49,28.12,100.0
riverbend,2025-11-30,34.06,28.12,98.62
riverbend,2025-12-01,22.73,21.17,97.87
riverbend,2025-12-02,17.06,21.17,98.65
riverbend,2025-12-03,19.37,21.17,98.53
riverbend,2025-12-04,23.13,21.17,99.08
riverbend,2025-12-05,25.87,21.17,99.38
riverbend,2025-12-06,14.98,21.17,100.0
riverbend,2025-12-07,26.8,21.17,100.0
riverbend,2025-12-08,14.52,21.17,97.52
riverbend,2025-12-09,17.74,21.17,100.0
riverbend,2025-12-10,14.96,21.17,100.0
riverbend,2025-12-11,15.02,21.17,97.83
riverbend,2025-12-12,26.3,21.17,98.76
riverbend,2025-12-13,17.12,21.17,100.0
riverbend,2025-12-14,18.51,21.17,97.07
riverbend,2025-12-15,26.25,21.17,98.85
riverbend,2025-12-16,24.29,21.17,100.0
riverbend,2025-12-17,18.32,21.17,100.0
riverbend,2025-12-18,21.79,21.17,100.0
riverbend,2025-12-19,24.22,21.17,100.0
riverbend,2025-12-20,22.79,21.17,98.76
riverbend,2025-12-21,19.83,21.17,100.0
riverbend,2025-12-22,19.98,21.17,98.46
riverbend,2025-12-23,16.18,21.17,100.0
riverbend,2025-12-24,24.85,21.17,99.72
riverbend,2025-12-25,17.13,21.17,100.0
riverbend,2025-12-26,18.14,21.17,99.48
riverbend,2025-12-27,17.37,21.17,96.94
riverbend,2025-12-28,19.41,21.17,100.0
riverbend,2025-12-29,18.17,21.17,100.0
riverbend,2025-12-30,19.41,21.17,98.48
riverbend,2025-12-31,18.96,21.17,100.0
riverbend,2026-01-01,27.06,24.19,98.64
riverbend,2026-01-02,27.65,24.19,98.53
riverbend,2026-01-03,24.01,24.19,97.02
riverbend,2026-01-04,18.2,24.19,98.02
riverbend,2026-01-05,17.49,24.19,100.0
riverbend,2026-01-06,25.79,24.19,97.8
riverbend,2026-01-07,23.42,24.19,98.77
riverbend,2026-01-08,33.46,24.19,99.68
riverbend,2026-01-09,27.52,24.19,100.0
riverbend,2026-01-10,27.19,24.19,100.0
riverbend,2026-01-11,18.17,24.19,98.05
riverbend,2026-01-12,32.56,24.19,100.0
riverbend,2026-01-13,20.61,24.19,98.39
riverbend,2026-01-14,28.2,24.19,100.0
riverbend,2026-01-15,17.56,24.19,100.0
riverbend,2026-01-16,28.6,24.19,99.74
riverbend,2026-01-17,25.82,24.19,98.84
riverbend,2026-01-18,22.94,24.19,100.0
riverbend,2026-01-19,23.14,24.19,100.0
riverbend,2026-01-20,22.57,24.19,100.0
riverbend,2026-01-21,18.12,24.19,100.0
riverbend,2026-01-22,19.88,24.19,98.56
riverbend,2026-01-23,20.7,24.19,96.95
riverbend,2026-01-24,19.42,24.19,99.75
riverbend,2026-01-25,25.09,24.19,97.44
riverbend,2026-01-26,17.21,24.19,100.0
riverbend,2026-01-27,35.69,24.19,100.0
riverbend,2026-01-28,18.95,24.19,100.0
riverbend,2026-01-29,25.74,24.19,98.3
riverbend,2026-01-30,34.56,24.19,100.0
riverbend,2026-01-31,28.66,24.19,98.06
riverbend,2026-02-01,34.67,33.48,98.02
riverbend,2026-02-02,33.23,33.48,98.55
riverbend,2026-02-03,46.08,33.48,100.0
riverbend,2026-02-04,22.72,33.48,98.67
riverbend,2026-02-05,28.16,33.48,96.9
riverbend,2026-02-06,35.67,33.48,98.01
riverbend,2026-02-07,26.92,33.48,100.0
riverbend,2026-02-08,30.74,33.48,100.0
riverbend,2026-02-09,33.8,33.48,100.0
riverbend,2026-02-10,34.66,33.48,100.0
riverbend,2026-02-11,31.84,33.48,97.56
riverbend,2026-02-12,30.16,33.48,100.0
riverbend,2026-02-13,29.57,33.48,98.11
riverbend,2026-02-14,29.81,33.48,100.0
riverbend,2026-02-15,43.03,33.48,100.0
riverbend,2026-02-16,35.51,33.48,99.1
riverbend,2026-02-17,31.68,33.48,100.0
riverbend,2026-02-18,28.14,33.48,100.0
riverbend,2026-02-19,27.88,33.48,97.26
riverbend,2026-02-20,40.03,33.48,99.4
riverbend,2026-02-21,33.47,33.48,100.0
riverbend,2026-02-22,25.33,33.48,97.32
riverbend,2026-02-23,34.19,33.48,100.0
riverbend,2026-02-24,27.67,33.48,100.0
riverbend,2026-02-25,28.03,33.48,98.39
riverbend,2026-02-26,33.22,33.48,100.0
riverbend,2026-02-27,28.61,33.48,100.0
riverbend,2026-02-28,30.88,33.48,100.0
riverbend,2026-03-01,39.94,42.34,98.79
riverbend,2026-03-02,53.08,42.34,99.13
riverbend,2026-03-03,49.09,42.34,100.0
riverbend,2026-03-04,46.96,42.34,98.18
riverbend,2026-03-05,56.58,42.34,98.42
riverbend,2026-03-06,54.39,42.34,99.28
riverbend,2026-03-07,56.27,42.34,100.0
riverbend,2026-03-08,50.2,42.34,98.71
riverbend,2026-03-09,34.91,42.34,100.0
riverbend,2026-03-10,33.83,42.34,100.0
riverbend,2026-03-11,38.06,42.34,100.0
riverbend,2026-03-12,48.7,42.34,97.13
riverbend,2026-03-13,35.24,42.34,99.1
riverbend,2026-03-14,41.77,42.34,100.0
riverbend,2026-03-15,31.69,42.34,100.0
riverbend,2026-03-16,52.66,42.34,100.0
riverbend,2026-03-17,38.18,42.34,100.0
riverbend,2026-03-18,50.78,42.34,100.0
riverbend,2026-03-19,40.73,42.34,100.0
riverbend,2026-03-20,28.02,42.34,100.0
riverbend,2026-03-21,43.06,42.34,99.4
riverbend,2026-03-22,58.68,42.34,98.26
riverbend,2026-03-23,48.69,42.34,96.97
riverbend,2026-03-24,48.69,42.34,98.73
riverbend,2026-03-25,31.73,42.34,97.8
riverbend,2026-03-26,39.7,42.34,97.2
riverbend,2026-03-27,47.7,42.34,99.57
riverbend,2026-03-28,45.8,42.34,98.23
riverbend,2026-03-29,36.61,42.34,97.69
riverbend,2026-03-30,33.13,42.34,97.2
riverbend,2026-03-31,35.59,42.34,99.91
riverbend,2026-04-01,62.24,53.12,98.38
riverbend,2026-04-02,43.73,53.12,98.84
riverbend,2026-04-03,59.78,53.12,100.0
riverbend,2026-04-04,49.49,53.12,98.82
riverbend,2026-04-05,49.21,53.12,98.73
riverbend,2026-04-06,72.7,53.12,100.0
riverbend,2026-04-07,46.89,53.12,97.17
riverbend,2026-04-08,58.89,53.12,99.14
riverbend,2026-04-09,69.39,53.12,97.57
riverbend,2026-04-10,45.18,53.12,100.0
riverbend,2026-04-11,72.75,53.12,96.98
riverbend,2026-04-12,53.59,53.12,99.6
riverbend,2026-04-13,35.4,53.12,100.0
riverbend,2026-04-14,45.0,53.12,98.45
riverbend,2026-04-15,57.5,53.12,97.75
riverbend,2026-04-16,52.04,53.12,100.0
riverbend,2026-04-17,51.51,53.12,97.92
riverbend,2026-04-18,51.41,53.12,100.0
riverbend,2026-04-19,41.62,53.12,96.95
riverbend,2026-04-20,47.24,53.12,100.0
riverbend,2026-04-21,66.08,53.12,97.01
riverbend,2026-04-22,69.3,53.12,98.29
riverbend,2026-04-23,57.67,53.12,97.5
riverbend,2026-04-24,53.65,53.12,100.0
riverbend,2026-04-25,44.13,53.12,99.65
riverbend,2026-04-26,58.45,53.12,98.38
riverbend,2026-04-27,52.54,53.12,99.26
riverbend,2026-04-28,41.18,53.12,99.01
riverbend,2026-04-29,53.81,53.12,100.0
riverbend,2026-04-30,59.48,53.12,100.0
